Physician_ID,AttendingPhysician
5016,PHY371006
5017,PHY396749
5018,PHY339123
5019,PHY329943
5020,PHY347365
5021,PHY317343
5022,PHY323364
5023,PHY315655
5024,PHY362689
5025,PHY344155
5026,PHY339773
5027,PHY332295
5028,PHY384441
5029,PHY354020
5030,PHY322618
5031,PHY423355
5032,PHY323896
5033,PHY335592
5034,PHY313756
5035,PHY315616
5036,PHY356723
5037,PHY358526
5038,PHY428820
5039,PHY413706
5040,PHY423417
5041,PHY322023
5042,PHY420978
5043,PHY383099
5044,PHY331400
5045,PHY376013
5046,PHY432012
5047,PHY330645
5048,PHY342344
5049,PHY383763
5050,PHY331728
5051,PHY326334
5052,PHY407434
5053,PHY407227
5054,PHY378813
5055,PHY428459
5056,PHY347498
5057,PHY368277
5058,PHY425172
5059,PHY353324
5060,PHY370350
5061,PHY411438
5062,PHY341068
5063,PHY369990
5064,PHY321300
5065,PHY418534
5066,PHY353884
5067,PHY337779
5068,PHY425571
5069,PHY365378
5070,PHY367707
5071,PHY400803
5072,PHY386118
5073,PHY426069
5074,PHY388356
5075,PHY422804
5076,PHY420593
5077,PHY372840
5078,PHY397319
5079,PHY380254
5080,PHY388836
5081,PHY400829
5082,PHY351756
5083,PHY415938
5084,PHY315319
5085,PHY348010
5086,PHY338363
5087,PHY350145
5088,PHY369092
5089,PHY406088
5090,PHY417574
5091,PHY319118
5092,PHY325915
5093,PHY364562
5094,PHY433877
5095,PHY375321
5096,PHY357495
5097,PHY344111
5098,PHY332199
5099,PHY401710
5100,PHY316135
5101,PHY357095
5102,PHY365025
5103,PHY368465
5104,PHY410813
5105,PHY398484
5106,PHY392072
5107,PHY412550
5108,PHY363430
5109,PHY358177
5110,PHY420675
5111,PHY387366
5112,PHY412224
5113,PHY318729
5114,PHY389070
5115,PHY417340
5116,PHY363835
5117,PHY404652
5118,PHY338662
5119,PHY329741
5120,PHY313488
5121,PHY383588
5122,PHY418925
5123,PHY379898
5124,PHY405487
5125,PHY374980
5126,PHY321151
5127,PHY320587
5128,PHY352002
5129,PHY367119
5130,PHY411679
5131,PHY410202
5132,PHY377059
5133,PHY421453
5134,PHY320106
5135,PHY345882
5136,PHY338162
5137,PHY416112
5138,PHY390892
5139,PHY407600
5140,PHY347551
5141,PHY371707
5142,PHY416375
5143,PHY330889
5144,PHY343893
5145,PHY371548
5146,PHY387906
5147,PHY331446
5148,PHY404727
5149,PHY381946
5150,PHY361732
5151,PHY337376
5152,PHY385909
5153,PHY399238
5154,PHY338652
5155,PHY328138
5156,PHY415727
5157,PHY347251
5158,PHY324363
5159,PHY414226
5160,PHY398359
5161,PHY335153
5162,PHY362902
5163,PHY414488
5164,PHY356351
5165,PHY389839
5166,PHY408231
5167,PHY404741
5168,PHY433721
5169,PHY427795
5170,PHY402087
5171,PHY426679
5172,PHY321650
5173,PHY344041
5174,PHY371718
5175,PHY367512
5176,PHY417831
5177,PHY433885
5178,PHY360820
5179,PHY332231
5180,PHY331516
5181,PHY389667
5182,PHY427791
5183,PHY327824
5184,PHY367885
5185,PHY406773
5186,PHY434030
5187,PHY408722
5188,PHY407494
5189,PHY386379
5190,PHY412498
5191,PHY366459
5192,PHY386120
5193,PHY424816
5194,PHY365173
5195,PHY360256
5196,PHY347409
5197,PHY344776
5198,PHY408239
5199,PHY336056
5200,PHY372593
5201,PHY384055
5202,PHY322441
5203,PHY372556
5204,PHY421633
5205,PHY342067
5206,PHY396851
5207,PHY343820
5208,PHY393382
5209,PHY389509
5210,PHY320468
5211,PHY429380
5212,PHY373583
5213,PHY334030
5214,PHY333880
5215,PHY416844
5216,PHY363133
5217,PHY411239
5218,PHY331344
5219,PHY334767
5220,PHY367893
5221,PHY431930
5222,PHY315183
5223,PHY319184
5224,PHY431971
5225,PHY383392
5226,PHY366488
5227,PHY321341
5228,PHY408646
5229,PHY363861
5230,PHY351396
5231,PHY407025
5232,PHY432374
5233,PHY331863
5234,PHY426080
5235,PHY377979
5236,PHY410857
5237,PHY347399
5238,PHY320886
5239,PHY390618
5240,PHY343084
5241,PHY341701
5242,PHY414856
5243,PHY345585
5244,PHY318641
5245,PHY395394
5246,PHY314528
5247,PHY370610
5248,PHY401231
5249,PHY407650
5250,PHY342128
5251,PHY422048
5252,PHY392405
5253,PHY412729
5254,PHY378068
5255,PHY386654
5256,PHY390333
5257,PHY396330
5258,PHY426287
5259,PHY405220
5260,PHY341533
5261,PHY355254
5262,PHY429223
5263,PHY362093
5264,PHY429201
5265,PHY430006
5266,PHY317032
5267,PHY393578
5268,PHY350700
5269,PHY368303
5270,PHY351064
5271,PHY407475
5272,PHY362241
5273,PHY318326
5274,PHY356678
5275,PHY393020
5276,PHY411689
5277,PHY422431
5278,PHY337767
5279,PHY353953
5280,PHY313980
5281,PHY401052
5282,PHY337413
5283,PHY334670
5284,PHY317559
5285,PHY348245
5286,PHY369922
5287,PHY331046
5288,PHY329324
5289,PHY325589
5290,PHY355597
5291,PHY375381
5292,PHY353998
5293,PHY378764
5294,PHY431191
5295,PHY414980
5296,PHY376288
5297,PHY424090
5298,PHY392495
5299,PHY311871
5300,PHY383033
5301,PHY404946
5302,PHY421865
5303,PHY383748
5304,PHY389286
5305,PHY357945
5306,PHY317433
5307,PHY396151
5308,PHY388788
5309,PHY353841
5310,PHY323904
5311,PHY365882
5312,PHY420009
5313,PHY372619
5314,PHY415068
5315,PHY346361
5316,PHY406452
5317,PHY379194
5318,PHY338907
5319,PHY328450
5320,PHY396552
5321,PHY360835
5322,PHY431927
5323,PHY424001
5324,PHY386177
5325,PHY320860
5326,PHY322853
5327,PHY377253
5328,PHY397149
5329,PHY331639
5330,PHY397244
5331,PHY363341
5332,PHY409147
5333,PHY359219
5334,PHY384471
5335,PHY346463
5336,PHY366884
5337,PHY332495
5338,PHY421252
5339,PHY338072
5340,PHY346261
5341,PHY355246
5342,PHY346784
5343,PHY337676
5344,PHY431008
5345,PHY344990
5346,PHY315760
5347,PHY312163
5348,PHY348427
5349,PHY316950
5350,PHY331653
5351,PHY429805
5352,PHY415742
5353,PHY351032
5354,PHY359240
5355,PHY396069
5356,PHY393374
5357,PHY393087
5358,PHY356646
5359,PHY346731
5360,PHY343782
5361,PHY329200
5362,PHY402713
5363,PHY380576
5364,PHY418126
5365,PHY324751
5366,PHY400318
5367,PHY386256
5368,PHY424019
5369,PHY358580
5370,PHY392020
5371,PHY393567
5372,PHY311815
5373,PHY433395
5374,PHY362452
5375,PHY407702
5376,PHY347318
5377,PHY364038
5378,PHY427353
5379,PHY323452
5380,PHY414508
5381,PHY386787
5382,PHY327975
5383,PHY380934
5384,PHY374965
5385,PHY347161
5386,PHY351556
5387,PHY389840
5388,PHY332737
5389,PHY341820
5390,PHY429611
5391,PHY338703
5392,PHY415862
5393,PHY315233
5394,PHY316160
5395,PHY357787
5396,PHY433246
5397,PHY408021
5398,PHY384024
5399,PHY345664
5400,PHY379448
5401,PHY419441
5402,PHY394368
5403,PHY431893
5404,PHY378043
5405,PHY356885
5406,PHY379181
5407,PHY319827
5408,PHY375567
5409,PHY355210
5410,PHY328654
5411,PHY393686
5412,PHY382047
5413,PHY405050
5414,PHY416082
5415,PHY333714
5416,PHY413611
5417,PHY403719
5418,PHY377983
5419,PHY392984
5420,PHY412272
5421,PHY385166
5422,PHY382197
5423,PHY425967
5424,PHY426454
5425,PHY370434
5426,PHY331611
5427,PHY401931
5428,PHY393654
5429,PHY411007
5430,PHY345847
5431,PHY312736
5432,PHY332252
5433,PHY424329
5434,PHY335469
5435,PHY423114
5436,PHY394232
5437,PHY339499
5438,PHY390758
5439,PHY363285
5440,PHY357445
5441,PHY363144
5442,PHY373257
5443,PHY346083
5444,PHY353247
5445,PHY381790
5446,PHY318817
5447,PHY397726
5448,PHY338534
5449,PHY421566
5450,PHY373046
5451,PHY345002
5452,PHY389244
5453,PHY430486
5454,PHY374226
5455,PHY336208
5456,PHY412837
5457,PHY348895
5458,PHY394708
5459,PHY392654
5460,PHY408643
5461,PHY398641
5462,PHY397876
5463,PHY384576
5464,PHY368972
5465,PHY372179
5466,PHY400412
5467,PHY315400
5468,PHY430560
5469,PHY356060
5470,PHY337569
5471,PHY367082
5472,PHY340912
5473,PHY406579
5474,PHY364984
5475,PHY397431
5476,PHY418041
5477,PHY361323
5478,PHY429238
5479,PHY341280
5480,PHY394338
5481,PHY313927
5482,PHY360589
5483,PHY341744
5484,PHY330737
5485,PHY350148
5486,PHY410764
5487,PHY327954
5488,PHY347538
5489,PHY415817
5490,PHY370399
5491,PHY423038
5492,PHY316857
5493,PHY421149
5494,PHY316361
5495,PHY419788
5496,PHY354843
5497,PHY317657
5498,PHY388213
5499,PHY368212
5500,PHY336922
5501,PHY382673
5502,PHY402364
5503,PHY375658
5504,PHY413817
5505,PHY418782
5506,PHY363924
5507,PHY311606
5508,PHY370120
5509,PHY395582
5510,PHY384226
5511,PHY400887
5512,PHY390264
5513,PHY340237
5514,PHY380228
5515,PHY366896
5516,PHY367080
5517,PHY323022
5518,PHY413725
5519,PHY406092
5520,PHY420779
5521,PHY374201
5522,PHY386736
5523,PHY361425
5524,PHY381930
5525,PHY398765
5526,PHY322164
5527,PHY418790
5528,PHY323282
5529,PHY348965
5530,PHY312914
5531,PHY338250
5532,PHY389452
5533,PHY327570
5534,PHY371171
5535,PHY422754
5536,PHY328761
5537,PHY411492
5538,PHY393198
5539,PHY358873
5540,PHY358241
5541,PHY351693
5542,PHY340820
5543,PHY324464
5544,PHY320990
5545,PHY433213
5546,PHY329896
5547,PHY374711
5548,PHY422966
5549,PHY371049
5550,PHY317572
5551,PHY426338
5552,PHY389140
5553,PHY340308
5554,PHY391045
5555,PHY372310
5556,PHY363198
5557,PHY387830
5558,PHY400157
5559,PHY373855
5560,PHY330251
5561,PHY430028
5562,PHY411902
5563,PHY384884
5564,PHY316657
5565,PHY381033
5566,PHY394440
5567,PHY343454
5568,PHY406241
5569,PHY400094
5570,PHY420478
5571,PHY358507
5572,PHY344289
5573,PHY314497
5574,PHY368252
5575,PHY428666
5576,PHY344680
5577,PHY401468
5578,PHY365040
5579,PHY322516
5580,PHY390418
5581,PHY324343
5582,PHY386028
5583,PHY423328
5584,PHY394646
5585,PHY366376
5586,PHY424589
5587,PHY409251
5588,PHY424100
5589,PHY432333
5590,PHY431271
5591,PHY369713
5592,PHY409603
5593,PHY370455
5594,PHY389975
5595,PHY330224
5596,PHY367276
5597,PHY392562
5598,PHY413966
5599,PHY347724
5600,PHY415370
5601,PHY430202
5602,PHY332922
5603,PHY406366
5604,PHY413538
5605,PHY398921
5606,PHY363048
5607,PHY383910
5608,PHY383897
5609,PHY322715
5610,PHY383982
5611,PHY336807
5612,PHY409001
5613,PHY359424
5614,PHY407762
5615,PHY398491
5616,PHY329202
5617,PHY356293
5618,PHY347730
5619,PHY331325
5620,PHY389119
5621,PHY421143
5622,PHY427742
5623,PHY372489
5624,PHY409721
5625,PHY348236
5626,PHY394217
5627,PHY324162
5628,PHY359477
5629,PHY388560
5630,PHY416300
5631,PHY422640
5632,PHY328734
5633,PHY326496
5634,PHY349403
5635,PHY393598
5636,PHY353760
5637,PHY431853
5638,PHY382654
5639,PHY402357
5640,PHY408171
5641,PHY382515
5642,PHY354016
5643,PHY371873
5644,PHY383548
5645,PHY417914
5646,PHY312086
5647,PHY425403
5648,PHY325885
5649,PHY386313
5650,PHY396961
5651,PHY407184
5652,PHY382804
5653,PHY327343
5654,PHY403027
5655,PHY419851
5656,PHY402609
5657,PHY373511
5658,PHY420276
5659,PHY403964
5660,PHY337735
5661,PHY320665
5662,PHY344654
5663,PHY365673
5664,PHY352953
5665,PHY363387
5666,PHY338426
5667,PHY371076
5668,PHY371949
5669,PHY360347
5670,PHY328803
5671,PHY326565
5672,PHY339974
5673,PHY412297
5674,PHY381395
5675,PHY393168
5676,PHY430988
5677,PHY369066
5678,PHY340566
5679,PHY364657
5680,PHY395079
5681,PHY326299
5682,PHY375135
5683,PHY320542
5684,PHY366035
5685,PHY376083
5686,PHY402750
5687,PHY321830
5688,PHY369040
5689,PHY414425
5690,PHY359034
5691,PHY405229
5692,PHY351113
5693,PHY342857
5694,PHY429633
5695,PHY432797
5696,PHY379097
5697,PHY377043
5698,PHY398777
5699,PHY419926
5700,PHY325188
5701,PHY336954
5702,PHY418958
5703,PHY424785
5704,PHY396978
5705,PHY394836
5706,PHY362184
5707,PHY318509
5708,PHY377368
5709,PHY362735
5710,PHY380040
5711,PHY359686
5712,PHY397202
5713,PHY420301
5714,PHY359129
5715,PHY364860
5716,PHY345039
5717,PHY314932
5718,PHY339794
5719,PHY386510
5720,PHY313748
5721,PHY418213
5722,PHY403127
5723,PHY324020
5724,PHY432296
5725,PHY406979
5726,PHY361462
5727,PHY384122
5728,PHY394126
5729,PHY412930
5730,PHY392180
5731,PHY378940
5732,PHY392805
5733,PHY374881
5734,PHY429202
5735,PHY409264
5736,PHY334237
5737,PHY352987
5738,PHY433243
5739,PHY311115
5740,PHY355294
5741,PHY339398
5742,PHY352408
5743,PHY314200
5744,PHY397477
5745,PHY382230
5746,PHY362097
5747,PHY311497
5748,PHY359619
5749,PHY322331
5750,PHY311093
5751,PHY316037
5752,PHY405636
5753,PHY383781
5754,PHY353326
5755,PHY404970
5756,PHY399680
5757,PHY356782
5758,PHY427148
5759,PHY416400
5760,PHY329541
5761,PHY409793
5762,PHY328646
5763,PHY357611
5764,PHY390841
5765,PHY318203
5766,PHY429934
5767,PHY314320
5768,PHY412844
5769,PHY402633
5770,PHY397422
5771,PHY335359
5772,PHY398168
5773,PHY330785
5774,PHY343468
5775,PHY408297
5776,PHY355373
5777,PHY410481
5778,PHY409783
5779,PHY326019
5780,PHY412332
5781,PHY334304
5782,PHY353194
5783,PHY336167
5784,PHY331113
5785,PHY432817
5786,PHY348752
5787,PHY379225
5788,PHY388045
5789,PHY378382
5790,PHY380644
5791,PHY314525
5792,PHY369153
5793,PHY325279
5794,PHY320084
5795,PHY338562
5796,PHY417240
5797,PHY368106
5798,PHY388938
5799,PHY333981
5800,PHY338054
5801,PHY325916
5802,PHY349154
5803,PHY351131
5804,PHY338736
5805,PHY425729
5806,PHY403439
5807,PHY348948
5808,PHY344409
5809,PHY416171
5810,PHY364850
5811,PHY377791
5812,PHY358709
5813,PHY341750
5814,PHY396852
5815,PHY336419
5816,PHY333496
5817,PHY343433
5818,PHY350153
5819,PHY345260
5820,PHY369101
5821,PHY385232
5822,PHY394568
5823,PHY413982
5824,PHY380173
5825,PHY390495
5826,PHY333773
5827,PHY361467
5828,PHY376108
5829,PHY322045
5830,PHY325227
5831,PHY344876
5832,PHY381642
5833,PHY433040
5834,PHY324910
5835,PHY333245
5836,PHY320233
5837,PHY328817
5838,PHY416020
5839,PHY324091
5840,PHY342890
5841,PHY408688
5842,PHY397367
5843,PHY349199
5844,PHY321661
5845,PHY392969
5846,PHY314410
5847,PHY342312
5848,PHY368983
5849,PHY431381
5850,PHY391858
5851,PHY324362
5852,PHY318141
5853,PHY362684
5854,PHY378597
5855,PHY412346
5856,PHY358524
5857,PHY349237
5858,PHY394662
5859,PHY400889
5860,PHY325118
5861,PHY412896
5862,PHY350061
5863,PHY409910
5864,PHY407926
5865,PHY426019
5866,PHY341768
5867,PHY378313
5868,PHY402738
5869,PHY407718
5870,PHY353082
5871,PHY357182
5872,PHY338414
5873,PHY425148
5874,PHY410904
5875,PHY332350
5876,PHY394539
5877,PHY324904
5878,PHY421399
5879,PHY366518
5880,PHY324854
5881,PHY342119
5882,PHY391670
5883,PHY428918
5884,PHY380510
5885,PHY322816
5886,PHY433629
5887,PHY430985
5888,PHY408812
5889,PHY359144
5890,PHY383579
5891,PHY312873
5892,PHY320227
5893,PHY346922
5894,PHY381673
5895,PHY370693
5896,PHY411911
5897,PHY331707
5898,PHY384520
5899,PHY335573
5900,PHY328559
5901,PHY317834
5902,PHY324876
5903,PHY351561
5904,PHY326239
5905,PHY424992
5906,PHY383919
5907,PHY376171
5908,PHY366561
5909,PHY330417
5910,PHY425558
5911,PHY328040
5912,PHY361682
5913,PHY330496
5914,PHY320108
5915,PHY416553
5916,PHY345937
5917,PHY423129
5918,PHY327480
5919,PHY407178
5920,PHY311295
5921,PHY386928
5922,PHY371978
5923,PHY424973
5924,PHY313458
5925,PHY391007
5926,PHY401531
5927,PHY342875
5928,PHY422151
5929,PHY426448
5930,PHY382154
5931,PHY335082
5932,PHY416656
5933,PHY418272
5934,PHY328284
5935,PHY419064
5936,PHY420659
5937,PHY395217
5938,PHY407798
5939,PHY389178
5940,PHY347456
5941,PHY434086
5942,PHY432411
5943,PHY387683
5944,PHY371691
5945,PHY321352
5946,PHY386380
5947,PHY339487
5948,PHY314425
5949,PHY369998
5950,PHY353991
5951,PHY343326
5952,PHY353121
5953,PHY431567
5954,PHY347208
5955,PHY423459
5956,PHY319234
5957,PHY370216
5958,PHY388989
5959,PHY349182
5960,PHY336407
5961,PHY326493
5962,PHY428506
5963,PHY414471
5964,PHY405943
5965,PHY421204
5966,PHY430178
5967,PHY337242
5968,PHY390729
5969,PHY345891
5970,PHY431372
5971,PHY430928
5972,PHY370340
5973,PHY312624
5974,PHY422211
5975,PHY371329
5976,PHY401997
5977,PHY396543
5978,PHY365617
5979,PHY372382
5980,PHY326171
5981,PHY316442
5982,PHY341353
5983,PHY337003
5984,PHY360714
5985,PHY402909
5986,PHY313433
5987,PHY342157
5988,PHY355413
5989,PHY353197
5990,PHY404309
5991,PHY353484
5992,PHY416510
5993,PHY313643
5994,PHY352591
5995,PHY321837
5996,PHY338160
5997,PHY326284
5998,PHY386228
5999,PHY417591
6000,PHY432621
6001,PHY418144
6002,PHY374380
6003,PHY397131
6004,PHY387989
6005,PHY348013
6006,PHY386048
6007,PHY325232
6008,PHY404571
6009,PHY403425
6010,PHY388382
6011,PHY324083
6012,PHY348185
6013,PHY403129
6014,PHY312810
6015,PHY431954
6016,PHY367396
6017,PHY314617
6018,PHY406628
6019,PHY386094
6020,PHY335182
6021,PHY402729
6022,PHY408890
6023,PHY404097
6024,PHY420219
6025,PHY354833
6026,PHY432529
6027,PHY357306
6028,PHY317147
6029,PHY404815
6030,PHY398617
6031,PHY340869
6032,PHY358170
6033,PHY389284
6034,PHY329604
6035,PHY332885
6036,PHY320528
6037,PHY386352
6038,PHY324861
6039,PHY380454
6040,PHY311527
6041,PHY370326
6042,PHY369959
6043,PHY349650
6044,PHY354419
6045,PHY312133
6046,PHY352682
6047,PHY314354
6048,PHY355619
6049,PHY374328
6050,PHY361162
6051,PHY337294
6052,PHY424418
6053,PHY414204
6054,PHY343943
6055,PHY361878
6056,PHY396197
6057,PHY365170
6058,PHY325615
6059,PHY323963
6060,PHY354526
6061,PHY341834
6062,PHY312555
6063,PHY316478
6064,PHY340196
6065,PHY330864
6066,PHY356654
6067,PHY367844
6068,PHY356585
6069,PHY415532
6070,PHY408082
6071,PHY422690
6072,PHY398837
6073,PHY334945
6074,PHY335023
6075,PHY360290
6076,PHY423803
6077,PHY346328
6078,PHY423818
6079,PHY321622
6080,PHY400899
6081,PHY352543
6082,PHY319293
6083,PHY328045
6084,PHY383263
6085,PHY423484
6086,PHY404402
6087,PHY385319
6088,PHY341132
6089,PHY346228
6090,PHY353567
6091,PHY325698
6092,PHY319954
6093,PHY352396
6094,PHY340719
6095,PHY320565
6096,PHY409145
6097,PHY368539
6098,PHY360679
6099,PHY370629
6100,PHY359227
6101,PHY347720
6102,PHY427424
6103,PHY350115
6104,PHY420435
6105,PHY407257
6106,PHY392365
6107,PHY416289
6108,PHY383989
6109,PHY372004
6110,PHY354990
6111,PHY382203
6112,PHY347234
6113,PHY339233
6114,PHY349656
6115,PHY367145
6116,PHY365573
6117,PHY370237
6118,PHY428109
6119,PHY400699
6120,PHY350067
6121,PHY362733
6122,PHY350399
6123,PHY357119
6124,PHY325622
6125,PHY352767
6126,PHY420336
6127,PHY431355
6128,PHY386124
6129,PHY369042
6130,PHY371763
6131,PHY400777
6132,PHY428509
6133,PHY351701
6134,PHY407118
6135,PHY427726
6136,PHY335430
6137,PHY361408
6138,PHY365003
6139,PHY352843
6140,PHY317127
6141,PHY420233
6142,PHY355492
6143,PHY423078
6144,PHY379873
6145,PHY319310
6146,PHY332297
6147,PHY407220
6148,PHY385376
6149,PHY369539
6150,PHY426749
6151,PHY402147
6152,PHY424228
6153,PHY380571
6154,PHY395793
6155,PHY388395
6156,PHY401339
6157,PHY416094
6158,PHY393893
6159,PHY393159
6160,PHY396541
6161,PHY373854
6162,PHY403529
6163,PHY391394
6164,PHY367855
6165,PHY431653
6166,PHY372393
6167,PHY387249
6168,PHY416620
6169,PHY339178
6170,PHY401915
6171,PHY370666
6172,PHY376698
6173,PHY393149
6174,PHY377189
6175,PHY320495
6176,PHY407179
6177,PHY389109
6178,PHY379283
6179,PHY381427
6180,PHY419414
6181,PHY363628
6182,PHY330955
6183,PHY414442
6184,PHY338980
6185,PHY315058
6186,PHY351291
6187,PHY430329
6188,PHY321548
6189,PHY326928
6190,PHY394477
6191,PHY357258
6192,PHY353934
6193,PHY368481
6194,PHY320754
6195,PHY421997
6196,PHY404760
6197,PHY378127
6198,PHY429938
6199,PHY359806
6200,PHY331563
6201,PHY320089
6202,PHY418208
6203,PHY326011
6204,PHY428769
6205,PHY393871
6206,PHY394557
6207,PHY348848
6208,PHY353536
6209,PHY350619
6210,PHY400798
6211,PHY356231
6212,PHY414875
6213,PHY430174
6214,PHY364837
6215,PHY377740
6216,PHY367792
6217,PHY387383
6218,PHY375038
6219,PHY317345
6220,PHY318539
6221,PHY391466
6222,PHY320621
6223,PHY359906
6224,PHY351281
6225,PHY312840
6226,PHY427929
6227,PHY385707
6228,PHY407256
6229,PHY327984
6230,PHY345889
6231,PHY419834
6232,PHY386414
6233,PHY396512
6234,PHY358192
6235,PHY331671
6236,PHY426178
6237,PHY426725
6238,PHY382202
6239,PHY417551
6240,PHY372562
6241,PHY323807
6242,PHY378727
6243,PHY352897
6244,PHY346526
6245,PHY397246
6246,PHY336796
6247,PHY425763
6248,PHY374144
6249,PHY388390
6250,PHY363151
6251,PHY330064
6252,PHY402372
6253,PHY364862
6254,PHY330093
6255,PHY382162
6256,PHY320761
6257,PHY424044
6258,PHY413261
6259,PHY354938
6260,PHY431635
6261,PHY387581
6262,PHY428535
6263,PHY354989
6264,PHY385413
6265,PHY405100
6266,PHY363264
6267,PHY341197
6268,PHY420072
6269,PHY429617
6270,PHY382514
6271,PHY404259
6272,PHY374165
6273,PHY420433
6274,PHY405935
6275,PHY419651
