AttendingPhysician_ID,AttendingPhysician
22535,PHY379059
22536,PHY319634
22537,PHY385888
22538,PHY359867
22539,PHY314690
22540,PHY401844
22541,PHY378892
22542,PHY368504
22543,PHY350211
22544,PHY420132
22545,PHY398349
22546,PHY384217
22547,PHY431968
22548,PHY355751
22549,PHY377122
22550,PHY363691
22551,PHY353807
22552,PHY393300
22553,PHY393837
22554,PHY320399
22555,PHY432939
22556,PHY332451
22557,PHY325046
22558,PHY432315
22559,PHY407960
22560,PHY363776
22561,PHY414778
22562,PHY379168
22563,PHY391113
22564,PHY352659
22565,PHY422119
22566,PHY418851
22567,PHY376888
22568,PHY395864
22569,PHY385306
22570,PHY388827
22571,PHY433136
22572,PHY394026
22573,PHY384331
22574,PHY325127
22575,PHY324473
22576,PHY316746
22577,PHY382002
22578,PHY333625
22579,PHY381558
22580,PHY418692
22581,PHY334410
22582,PHY424307
22583,PHY360429
22584,PHY337660
22585,PHY402000
22586,PHY405542
22587,PHY417758
22588,PHY379150
22589,PHY423080
22590,PHY386270
22591,PHY372957
22592,PHY353379
22593,PHY389233
22594,PHY345964
22595,PHY322666
22596,PHY413240
22597,PHY378080
22598,PHY418501
22599,PHY428744
22600,PHY367422
22601,PHY312925
22602,PHY350351
22603,PHY365816
22604,PHY382431
22605,PHY329952
22606,PHY329748
22607,PHY410045
22608,PHY430942
22609,PHY313667
22610,PHY412038
22611,PHY335257
22612,PHY346347
22613,PHY425957
22614,PHY415796
22615,PHY387514
22616,PHY326860
22617,PHY337881
22618,PHY336072
22619,PHY387274
22620,PHY420266
22621,PHY368912
22622,PHY337706
22623,PHY403420
22624,PHY332566
22625,PHY363985
22626,PHY353875
22627,PHY362939
22628,PHY315942
22629,PHY429310
22630,PHY323808
22631,PHY369735
22632,PHY351375
22633,PHY429148
22634,PHY401928
22635,PHY433981
22636,PHY414233
22637,PHY357749
22638,PHY432448
22639,PHY359376
22640,PHY433814
22641,PHY332333
22642,PHY396804
22643,PHY415900
22644,PHY324920
22645,PHY421340
22646,PHY327161
22647,PHY351958
22648,PHY317389
22649,PHY356974
22650,PHY394298
22651,PHY361521
22652,PHY329805
22653,PHY317190
22654,PHY325489
22655,PHY365822
22656,PHY349131
22657,PHY419404
22658,PHY320199
22659,PHY337836
22660,PHY384670
22661,PHY381995
22662,PHY428754
22663,PHY430139
22664,PHY386600
22665,PHY413991
22666,PHY321286
22667,PHY339492
22668,PHY367610
22669,PHY345696
22670,PHY392724
22671,PHY363948
22672,PHY408884
22673,PHY354964
22674,PHY420781
22675,PHY352509
22676,PHY422562
22677,PHY392956
22678,PHY381532
22679,PHY432126
22680,PHY379388
22681,PHY389157
22682,PHY358402
22683,PHY334824
22684,PHY424200
22685,PHY384110
22686,PHY407973
22687,PHY342256
22688,PHY341310
22689,PHY372091
22690,PHY396194
22691,PHY425570
22692,PHY357197
22693,PHY382220
22694,PHY429547
22695,PHY331953
22696,PHY419626
22697,PHY361730
22698,PHY312239
22699,PHY384306
22700,PHY420223
22701,PHY406679
22702,PHY403629
22703,PHY328313
22704,PHY373605
22705,PHY335972
22706,PHY407571
22707,PHY331310
22708,PHY342757
22709,PHY329000
22710,PHY379214
22711,PHY379518
22712,PHY341898
22713,PHY339691
22714,PHY375570
22715,PHY328218
22716,PHY324061
22717,PHY405146
22718,PHY326046
22719,PHY389422
22720,PHY382452
22721,PHY352470
22722,PHY378443
22723,PHY359303
22724,PHY337245
22725,PHY328798
22726,PHY336101
22727,PHY331436
22728,PHY392567
22729,PHY407735
22730,PHY338536
22731,PHY411598
22732,PHY347888
22733,PHY431832
22734,PHY375955
22735,PHY329654
22736,PHY412123
22737,PHY340790
22738,PHY362113
22739,PHY424554
22740,PHY385220
22741,PHY400731
22742,PHY341196
22743,PHY413435
22744,PHY363547
22745,PHY312359
22746,PHY403535
22747,PHY410791
22748,PHY413946
22749,PHY415803
22750,PHY332842
22751,PHY356008
22752,PHY339663
22753,PHY409986
22754,PHY428776
22755,PHY348608
22756,PHY358454
22757,PHY347608
22758,PHY416250
22759,PHY396645
22760,PHY335018
22761,PHY413221
22762,PHY356324
22763,PHY350517
22764,PHY413587
22765,PHY358731
22766,PHY433512
22767,PHY406404
22768,PHY410929
22769,PHY418966
22770,PHY401870
22771,PHY319831
22772,PHY409169
22773,PHY424725
22774,PHY389645
22775,PHY368656
22776,PHY365368
22777,PHY371407
22778,PHY348187
22779,PHY317984
22780,PHY333065
22781,PHY411785
22782,PHY336579
22783,PHY332879
22784,PHY328326
22785,PHY388935
22786,PHY397324
22787,PHY393475
22788,PHY359264
22789,PHY354341
22790,PHY352840
22791,PHY344699
22792,PHY383085
22793,PHY360569
22794,PHY351890
22795,PHY331564
22796,PHY408645
22797,PHY357066
22798,PHY339996
22799,PHY345144
22800,PHY383580
22801,PHY317598
22802,PHY315737
22803,PHY409688
22804,PHY408506
22805,PHY394688
22806,PHY354032
22807,PHY375154
22808,PHY335077
22809,PHY425733
22810,PHY404914
22811,PHY352528
22812,PHY333679
22813,PHY387380
22814,PHY357083
22815,PHY401129
22816,PHY313367
22817,PHY397298
22818,PHY320706
22819,PHY328357
22820,PHY333923
22821,PHY313847
22822,PHY324664
22823,PHY402682
22824,PHY381363
22825,PHY426186
22826,PHY406179
22827,PHY348333
22828,PHY411268
22829,PHY312157
22830,PHY399212
22831,PHY392289
22832,PHY337197
22833,PHY374082
22834,PHY339279
22835,PHY343761
22836,PHY358974
22837,PHY407739
22838,PHY386041
22839,PHY383995
22840,PHY430978
22841,PHY384220
22842,PHY342288
22843,PHY385783
22844,PHY325473
22845,PHY433832
22846,PHY419631
22847,PHY365787
22848,PHY358622
22849,PHY419622
22850,PHY412025
22851,PHY421281
22852,PHY342501
22853,PHY401512
22854,PHY325319
22855,PHY425604
22856,PHY431091
22857,PHY349009
22858,PHY341871
22859,PHY409806
22860,PHY351107
22861,PHY411830
22862,PHY413601
22863,PHY338428
22864,PHY341629
22865,PHY377264
22866,PHY403995
22867,PHY322220
22868,PHY421087
22869,PHY314542
22870,PHY405444
22871,PHY322746
22872,PHY340530
22873,PHY378678
22874,PHY390347
22875,PHY361911
22876,PHY326172
22877,PHY428575
22878,PHY381257
22879,PHY353912
22880,PHY357711
22881,PHY351188
22882,PHY383846
22883,PHY353248
22884,PHY373537
22885,PHY398702
22886,PHY323892
22887,PHY347354
22888,PHY409407
22889,PHY409765
22890,PHY391793
22891,PHY376544
22892,PHY397302
22893,PHY342453
22894,PHY355551
22895,PHY429041
22896,PHY377720
22897,PHY336829
22898,PHY383713
22899,PHY353523
22900,PHY339925
22901,PHY332516
22902,PHY428353
22903,PHY339455
22904,PHY357054
22905,PHY348454
22906,PHY391427
22907,PHY403724
22908,PHY412190
22909,PHY340388
22910,PHY328550
22911,PHY431332
22912,PHY399957
22913,PHY396152
22914,PHY319898
22915,PHY373852
22916,PHY385851
22917,PHY371108
22918,PHY413130
22919,PHY342054
22920,PHY365883
22921,PHY383511
22922,PHY394845
22923,PHY427861
22924,PHY345417
22925,PHY406483
22926,PHY387766
22927,PHY355268
22928,PHY384808
22929,PHY334080
22930,PHY380961
22931,PHY361023
22932,PHY383612
22933,PHY433730
22934,PHY380416
22935,PHY355741
22936,PHY391606
22937,PHY418854
22938,PHY318424
22939,PHY391562
22940,PHY386318
22941,PHY386990
22942,PHY327048
22943,PHY416098
22944,PHY420259
22945,PHY388620
22946,PHY409474
22947,PHY411599
22948,PHY313564
22949,PHY340848
22950,PHY352633
22951,PHY370264
22952,PHY416443
22953,PHY428668
22954,PHY399524
22955,PHY361468
22956,PHY416845
22957,PHY397154
22958,PHY392414
22959,PHY415543
22960,PHY392452
22961,PHY332917
22962,PHY350074
22963,PHY409809
22964,PHY411511
22965,PHY353635
22966,PHY320541
22967,PHY328970
22968,PHY392986
22969,PHY387507
22970,PHY339058
22971,PHY368852
22972,PHY335367
22973,PHY317453
22974,PHY381281
22975,PHY334066
22976,PHY405129
22977,PHY419146
22978,PHY389106
22979,PHY393834
22980,PHY372597
22981,PHY349831
22982,PHY423665
22983,PHY427647
22984,PHY431514
22985,PHY331933
22986,PHY331708
22987,PHY340487
22988,PHY335648
22989,PHY316459
22990,PHY420900
22991,PHY376314
22992,PHY353058
22993,PHY383677
22994,PHY366271
22995,PHY324432
22996,PHY343056
22997,PHY339321
22998,PHY319864
22999,PHY363811
23000,PHY370816
23001,PHY374340
23002,PHY339882
23003,PHY394899
23004,PHY339327
23005,PHY406810
23006,PHY399334
23007,PHY350825
23008,PHY368778
23009,PHY415846
23010,PHY404350
23011,PHY393411
23012,PHY372855
23013,PHY411439
23014,PHY321927
23015,PHY333814
23016,PHY339302
23017,PHY345771
23018,PHY315802
23019,PHY430424
23020,PHY409508
23021,PHY343305
23022,PHY422709
23023,PHY387888
23024,PHY367528
23025,PHY429661
23026,PHY336840
23027,PHY346252
23028,PHY408965
23029,PHY321782
23030,PHY330690
23031,PHY406797
23032,PHY348774
23033,PHY387719
23034,PHY379778
23035,PHY371538
23036,PHY322193
23037,PHY350474
23038,PHY342151
23039,PHY412768
23040,PHY342373
23041,PHY352523
23042,PHY402125
23043,PHY345796
23044,PHY330772
23045,PHY342449
23046,PHY362809
23047,PHY397139
23048,PHY431208
23049,PHY319227
23050,PHY347204
23051,PHY427551
23052,PHY388751
23053,PHY317419
23054,PHY376008
23055,PHY411746
23056,PHY380446
23057,PHY334535
23058,PHY430645
23059,PHY361002
23060,PHY358250
23061,PHY395820
23062,PHY398260
23063,PHY410872
23064,PHY405941
23065,PHY344133
23066,PHY361195
23067,PHY379052
23068,PHY385648
23069,PHY357525
23070,PHY340999
23071,PHY386647
23072,PHY318111
23073,PHY399083
23074,PHY334817
23075,PHY330288
23076,PHY342504
23077,PHY423398
23078,PHY368257
23079,PHY311655
23080,PHY428471
23081,PHY358408
23082,PHY353764
23083,PHY385468
23084,PHY361925
23085,PHY409291
23086,PHY328116
23087,PHY367987
23088,PHY374325
23089,PHY350682
23090,PHY371706
23091,PHY394794
23092,PHY390939
23093,PHY422261
23094,PHY362442
23095,PHY424484
23096,PHY342627
23097,PHY421670
23098,PHY340571
23099,PHY403892
23100,PHY402869
23101,PHY325594
23102,PHY337701
23103,PHY349176
23104,PHY417725
23105,PHY429022
23106,PHY330629
23107,PHY339888
23108,PHY423478
23109,PHY339378
23110,PHY360284
23111,PHY385692
23112,PHY332726
23113,PHY353347
23114,PHY333519
23115,PHY365556
23116,PHY377120
23117,PHY371697
23118,PHY355910
23119,PHY321400
23120,PHY326459
23121,PHY393937
23122,PHY379848
23123,PHY379686
23124,PHY354693
23125,PHY393693
23126,PHY343525
23127,PHY428966
23128,PHY402463
23129,PHY377394
23130,PHY432683
23131,PHY408557
23132,PHY343042
23133,PHY425482
23134,PHY320422
23135,PHY357383
23136,PHY414290
23137,PHY366154
23138,PHY349070
23139,PHY320317
23140,PHY324897
23141,PHY314256
23142,PHY346750
23143,PHY411947
23144,PHY389773
23145,PHY329203
23146,PHY360219
23147,PHY340860
23148,PHY336217
23149,PHY317511
23150,PHY340897
23151,PHY356980
23152,PHY359015
23153,PHY427514
23154,PHY407768
23155,PHY331453
23156,PHY419172
23157,PHY340686
23158,PHY412811
23159,PHY405798
23160,PHY369086
23161,PHY337299
23162,PHY406922
23163,PHY380077
23164,PHY419138
23165,PHY374655
23166,PHY400884
23167,PHY408528
23168,PHY314699
23169,PHY420359
23170,PHY337916
23171,PHY333542
23172,PHY430190
23173,PHY362968
23174,PHY369822
23175,PHY361088
23176,PHY331715
23177,PHY316174
23178,PHY426531
23179,PHY315247
23180,PHY346230
23181,PHY343472
23182,PHY376200
23183,PHY394795
23184,PHY344910
23185,PHY383645
23186,PHY418363
23187,PHY345534
23188,PHY368741
23189,PHY367565
23190,PHY326150
23191,PHY357944
23192,PHY410536
23193,PHY377054
23194,PHY323559
23195,PHY373702
23196,PHY378361
23197,PHY424252
23198,PHY409991
23199,PHY311792
23200,PHY362193
23201,PHY425525
23202,PHY386642
23203,PHY383770
23204,PHY393806
23205,PHY371513
23206,PHY381189
23207,PHY378968
23208,PHY413923
23209,PHY362459
23210,PHY327789
23211,PHY327298
23212,PHY381104
23213,PHY404354
23214,PHY371471
23215,PHY392572
23216,PHY411093
23217,PHY329270
23218,PHY375589
23219,PHY352691
23220,PHY425675
23221,PHY419618
23222,PHY422015
23223,PHY346601
23224,PHY391643
23225,PHY380474
23226,PHY388391
23227,PHY408086
23228,PHY410864
23229,PHY407893
23230,PHY316705
23231,PHY338735
23232,PHY376487
23233,PHY383793
23234,PHY390408
23235,PHY418455
23236,PHY385812
23237,PHY406885
23238,PHY357512
23239,PHY413457
23240,PHY367586
23241,PHY331767
23242,PHY339840
23243,PHY393757
23244,PHY397256
23245,PHY398552
23246,PHY354450
23247,PHY348543
23248,PHY381282
23249,PHY353922
23250,PHY378990
23251,PHY376897
23252,PHY393998
23253,PHY372641
23254,PHY316187
23255,PHY322224
23256,PHY360055
23257,PHY369114
23258,PHY334847
23259,PHY391421
23260,PHY372151
23261,PHY393666
23262,PHY397926
23263,PHY327775
23264,PHY411021
23265,PHY397416
23266,PHY318309
23267,PHY394920
23268,PHY399937
23269,PHY391829
23270,PHY357731
23271,PHY377273
23272,PHY412100
23273,PHY336618
23274,PHY337008
23275,PHY338468
23276,PHY370482
23277,PHY421440
23278,PHY424894
23279,PHY407629
23280,PHY418411
23281,PHY338377
23282,PHY378232
23283,PHY373146
23284,PHY311678
23285,PHY351977
23286,PHY341342
23287,PHY363463
23288,PHY379975
23289,PHY418909
23290,PHY339344
23291,PHY391601
23292,PHY394982
23293,PHY369003
23294,PHY316584
23295,PHY370169
23296,PHY430543
23297,PHY325386
23298,PHY366724
23299,PHY385451
23300,PHY326736
23301,PHY386201
23302,PHY322322
23303,PHY388897
23304,PHY434062
23305,PHY432568
23306,PHY357027
23307,PHY427634
23308,PHY312149
23309,PHY366163
23310,PHY397213
23311,PHY341191
23312,PHY410671
23313,PHY316172
23314,PHY326869
23315,PHY355143
23316,PHY391539
23317,PHY416236
23318,PHY349695
23319,PHY418599
23320,PHY386609
23321,PHY413578
23322,PHY336117
23323,PHY385237
23324,PHY319777
23325,PHY399899
23326,PHY417452
23327,PHY366193
23328,PHY423454
23329,PHY347595
23330,PHY366945
23331,PHY397195
23332,PHY345060
23333,PHY422540
23334,PHY414733
23335,PHY386707
23336,PHY367454
23337,PHY413533
23338,PHY311556
23339,PHY329987
23340,PHY412974
23341,PHY328081
23342,PHY321205
23343,PHY407104
23344,PHY325964
23345,PHY361071
23346,PHY368993
23347,PHY373402
23348,PHY407088
23349,PHY425029
23350,PHY314218
23351,PHY385610
23352,PHY329127
23353,PHY419467
23354,PHY432542
23355,PHY365818
23356,PHY345830
23357,PHY379824
23358,PHY313687
23359,PHY379073
23360,PHY380410
23361,PHY392658
23362,PHY397686
23363,PHY394486
23364,PHY367662
23365,PHY347443
23366,PHY401557
23367,PHY369335
23368,PHY330748
23369,PHY367503
23370,PHY412259
23371,PHY413826
23372,PHY316981
23373,PHY317493
23374,PHY314934
23375,PHY401520
23376,PHY394081
23377,PHY331996
23378,PHY327218
23379,PHY388562
23380,PHY414979
23381,PHY336679
23382,PHY376506
23383,PHY374522
23384,PHY420783
23385,PHY431440
23386,PHY430725
23387,PHY402852
23388,PHY362055
23389,PHY335663
23390,PHY318958
23391,PHY336727
23392,PHY343887
23393,PHY400939
23394,PHY376196
23395,PHY397294
23396,PHY323735
23397,PHY380150
23398,PHY378364
23399,PHY381502
23400,PHY390965
23401,PHY398853
23402,PHY326429
23403,PHY322467
23404,PHY333316
23405,PHY384827
23406,PHY363421
23407,PHY428224
23408,PHY388530
23409,PHY336977
23410,PHY327176
23411,PHY345656
23412,PHY374009
23413,PHY395877
23414,PHY312527
23415,PHY344840
23416,PHY432543
23417,PHY319061
23418,PHY333878
23419,PHY347828
23420,PHY431664
23421,PHY376292
23422,PHY375328
23423,PHY328928
23424,PHY396394
23425,PHY428672
23426,PHY396555
23427,PHY321480
23428,PHY336602
23429,PHY352948
23430,PHY360428
23431,PHY319930
23432,PHY344240
23433,PHY374506
23434,PHY412938
23435,PHY423030
23436,PHY386345
23437,PHY432746
23438,PHY388446
23439,PHY406916
23440,PHY416726
23441,PHY364525
23442,PHY342097
23443,PHY401595
23444,PHY325607
23445,PHY361837
23446,PHY353472
23447,PHY327209
23448,PHY380223
23449,PHY429843
23450,PHY414465
23451,PHY366679
23452,PHY379701
23453,PHY381008
23454,PHY403141
23455,PHY382390
23456,PHY317201
23457,PHY358778
23458,PHY356315
23459,PHY313881
23460,PHY362801
23461,PHY379165
23462,PHY366951
23463,PHY371098
23464,PHY331595
23465,PHY423242
23466,PHY405573
23467,PHY419132
23468,PHY333532
23469,PHY324808
23470,PHY332977
23471,PHY407579
23472,PHY327151
23473,PHY361212
23474,PHY312318
23475,PHY376173
23476,PHY322641
23477,PHY411122
23478,PHY316896
23479,PHY321707
23480,PHY371415
23481,PHY390912
23482,PHY344534
23483,PHY375944
23484,PHY331019
23485,PHY426759
23486,PHY409004
23487,PHY314209
23488,PHY321785
23489,PHY385070
23490,PHY421056
23491,PHY416320
23492,PHY427542
23493,PHY351898
23494,PHY367637
23495,PHY338412
23496,PHY381246
23497,PHY432347
23498,PHY424015
23499,PHY342229
23500,PHY397701
23501,PHY389261
23502,PHY374447
23503,PHY324899
23504,PHY375494
23505,PHY351431
23506,PHY411344
23507,PHY338306
23508,PHY433654
23509,PHY391405
23510,PHY351916
23511,PHY322535
23512,PHY372742
23513,PHY393632
23514,PHY389488
23515,PHY356392
23516,PHY405498
23517,PHY354292
23518,PHY405914
23519,PHY433151
23520,PHY375238
23521,PHY423864
23522,PHY345001
23523,PHY319788
23524,PHY311853
23525,PHY406780
23526,PHY367394
23527,PHY372461
23528,PHY321819
23529,PHY353047
23530,PHY370738
23531,PHY318486
23532,PHY349375
23533,PHY340108
23534,PHY348090
23535,PHY353015
23536,PHY422881
23537,PHY394561
23538,PHY360225
23539,PHY362967
23540,PHY404823
23541,PHY347661
23542,PHY390288
23543,PHY343971
23544,PHY348092
23545,PHY389365
23546,PHY385203
23547,PHY323592
23548,PHY350639
23549,PHY360367
23550,PHY415096
23551,PHY389561
23552,PHY391543
23553,PHY391482
23554,PHY387798
23555,PHY411680
23556,PHY396431
23557,PHY397415
23558,PHY418305
23559,PHY384606
23560,PHY402022
23561,PHY431300
23562,PHY425868
23563,PHY406746
23564,PHY430837
23565,PHY345394
23566,PHY433601
23567,PHY317997
23568,PHY411436
23569,PHY323342
23570,PHY342822
23571,PHY388231
23572,PHY413876
23573,PHY341357
23574,PHY328978
23575,PHY334706
23576,PHY407572
23577,PHY406732
23578,PHY425531
23579,PHY376481
23580,PHY316682
23581,PHY381968
23582,PHY385925
23583,PHY335572
23584,PHY411309
23585,PHY397115
23586,PHY340700
23587,PHY388160
23588,PHY352341
23589,PHY353284
23590,PHY407458
23591,PHY383398
23592,PHY388348
23593,PHY432627
23594,PHY342343
23595,PHY393701
23596,PHY338155
23597,PHY388645
23598,PHY331993
23599,PHY324485
23600,PHY326508
23601,PHY311942
23602,PHY377348
23603,PHY422998
23604,PHY315853
23605,PHY340152
23606,PHY338543
23607,PHY318750
23608,PHY361389
23609,PHY356662
23610,PHY362702
23611,PHY422568
23612,PHY400046
23613,PHY425507
23614,PHY344489
23615,PHY317388
23616,PHY402708
23617,PHY328903
23618,PHY417557
23619,PHY316982
23620,PHY374704
23621,PHY322927
23622,PHY322846
23623,PHY353857
23624,PHY403752
23625,PHY384850
23626,PHY355918
23627,PHY357507
23628,PHY405592
23629,PHY375432
