OperatingPhysician_ID,OperatingPhysician
5719,PHY371145
5720,PHY331702
5721,PHY390814
5722,PHY318884
5723,PHY384073
5724,PHY352062
5725,PHY428137
5726,PHY344232
5727,PHY416323
5728,PHY432234
5729,PHY361095
5730,PHY424913
5731,PHY363268
5732,PHY412006
5733,PHY362629
5734,PHY378786
5735,PHY411116
5736,PHY419605
5737,PHY361897
5738,PHY341695
5739,PHY355240
5740,PHY428794
5741,PHY328088
5742,PHY336253
5743,PHY428734
5744,PHY332788
5745,PHY329173
5746,PHY408589
5747,PHY379623
5748,PHY407634
5749,PHY318577
5750,PHY354857
5751,PHY330383
5752,PHY392610
5753,PHY387214
5754,PHY395900
5755,PHY389040
5756,PHY416683
5757,PHY341041
5758,PHY340158
5759,PHY425453
5760,PHY399353
5761,PHY343385
5762,PHY423961
5763,PHY311924
5764,PHY346105
5765,PHY387992
5766,PHY423242
5767,PHY369586
5768,PHY433686
5769,PHY319730
5770,PHY367981
5771,PHY404175
5772,PHY412428
5773,PHY408673
5774,PHY335955
5775,PHY424959
5776,PHY413029
5777,PHY357093
5778,PHY416596
5779,PHY400883
5780,PHY379162
5781,PHY368725
5782,PHY320097
5783,PHY385987
5784,PHY314682
5785,PHY424246
5786,PHY387423
5787,PHY373593
5788,PHY377748
5789,PHY323963
5790,PHY320752
5791,PHY415582
5792,PHY416617
5793,PHY376747
5794,PHY373344
5795,PHY382851
5796,PHY426337
5797,PHY388250
5798,PHY330460
5799,PHY395283
5800,PHY417011
5801,PHY399272
5802,PHY404292
5803,PHY354358
5804,PHY402945
5805,PHY388852
5806,PHY419927
5807,PHY357709
5808,PHY433339
5809,PHY382658
5810,PHY338657
5811,PHY398064
5812,PHY365549
5813,PHY369648
5814,PHY333238
5815,PHY347188
5816,PHY427796
5817,PHY350341
5818,PHY410698
5819,PHY400562
5820,PHY390148
5821,PHY379872
5822,PHY415113
5823,PHY336377
5824,PHY376896
5825,PHY408521
5826,PHY383515
5827,PHY320347
5828,PHY348274
5829,PHY387661
5830,PHY419966
5831,PHY395574
5832,PHY351049
5833,PHY418961
5834,PHY389398
5835,PHY416287
5836,PHY339560
5837,PHY327574
5838,PHY316917
5839,PHY392447
5840,PHY397423
5841,PHY431617
5842,PHY312236
5843,PHY394905
5844,PHY316599
5845,PHY329294
5846,PHY383182
5847,PHY352282
5848,PHY407278
5849,PHY417205
5850,PHY398611
5851,PHY364846
5852,PHY360056
5853,PHY405830
5854,PHY428173
5855,PHY396304
5856,PHY417443
5857,PHY371653
5858,PHY432490
5859,PHY333936
5860,PHY397569
5861,PHY390975
5862,PHY409007
5863,PHY372603
5864,PHY391497
5865,PHY364852
5866,PHY351470
5867,PHY378597
5868,PHY328082
5869,PHY344023
5870,PHY392772
5871,PHY428487
5872,PHY355986
5873,PHY325136
5874,PHY382930
5875,PHY326361
5876,PHY323128
5877,PHY416364
5878,PHY417929
5879,PHY315147
5880,PHY427973
5881,PHY420125
5882,PHY341630
5883,PHY368451
5884,PHY317225
5885,PHY355762
5886,PHY429947
5887,PHY356293
5888,PHY421705
5889,PHY402783
5890,PHY360605
5891,PHY420067
5892,PHY361574
5893,PHY390955
5894,PHY426182
5895,PHY342873
5896,PHY433487
5897,PHY321700
5898,PHY370374
5899,PHY395322
5900,PHY317686
5901,PHY374582
5902,PHY344149
5903,PHY321651
5904,PHY418420
5905,PHY419572
5906,PHY330478
5907,PHY408924
5908,PHY401945
5909,PHY363171
5910,PHY314892
5911,PHY311891
5912,PHY348269
5913,PHY318081
5914,PHY398633
5915,PHY425627
5916,PHY312939
5917,PHY333274
5918,PHY321786
5919,PHY311715
5920,PHY429339
5921,PHY369154
5922,PHY372123
5923,PHY373273
5924,PHY355159
5925,PHY426565
5926,PHY382112
5927,PHY342720
5928,PHY406423
5929,PHY422169
5930,PHY373611
5931,PHY311361
5932,PHY324270
5933,PHY433915
5934,PHY419324
5935,PHY311173
5936,PHY355709
5937,PHY317424
5938,PHY382974
5939,PHY426026
5940,PHY384975
5941,PHY428768
5942,PHY319820
5943,PHY390425
5944,PHY399055
5945,PHY403869
5946,PHY402220
5947,PHY360481
5948,PHY329556
5949,PHY333756
5950,PHY407837
5951,PHY312708
5952,PHY432174
5953,PHY356414
5954,PHY364094
5955,PHY359016
5956,PHY400198
5957,PHY316099
5958,PHY401647
5959,PHY397312
5960,PHY369923
5961,PHY346439
5962,PHY369998
5963,PHY364287
5964,PHY367356
5965,PHY365749
5966,PHY432019
5967,PHY372702
5968,PHY433821
5969,PHY383540
5970,PHY341744
5971,PHY415536
5972,PHY400991
5973,PHY377586
5974,PHY333216
5975,PHY407008
5976,PHY423254
5977,PHY332853
5978,PHY355234
5979,PHY395394
5980,PHY359243
5981,PHY376158
5982,PHY334347
5983,PHY410721
5984,PHY405453
5985,PHY368275
5986,PHY381545
5987,PHY337437
5988,PHY337065
5989,PHY317521
5990,PHY364848
5991,PHY427176
5992,PHY389085
5993,PHY379516
5994,PHY377516
5995,PHY346954
5996,PHY379693
5997,PHY409531
5998,PHY396652
5999,PHY403237
6000,PHY414891
6001,PHY372645
6002,PHY429531
6003,PHY418108
6004,PHY375085
6005,PHY382529
6006,PHY431853
6007,PHY312529
6008,PHY330683
6009,PHY411383
6010,PHY313651
6011,PHY360271
6012,PHY433970
6013,PHY405694
6014,PHY328943
6015,PHY364243
6016,PHY409929
6017,PHY399674
6018,PHY331809
6019,PHY424538
6020,PHY348063
6021,PHY312927
6022,PHY399048
6023,PHY367737
6024,PHY341918
6025,PHY421282
6026,PHY374332
6027,PHY408867
6028,PHY408943
6029,PHY414774
6030,PHY314563
6031,PHY393060
6032,PHY406947
6033,PHY417373
6034,PHY324180
6035,PHY379385
6036,PHY311565
6037,PHY366124
6038,PHY360648
6039,PHY386612
6040,PHY367763
6041,PHY420636
6042,PHY374469
6043,PHY327122
6044,PHY311336
6045,PHY322879
6046,PHY343835
6047,PHY376059
6048,PHY319284
6049,PHY334155
6050,PHY347501
6051,PHY337795
6052,PHY426787
6053,PHY374394
6054,PHY405258
6055,PHY427424
6056,PHY385489
6057,PHY426655
6058,PHY387267
6059,PHY376223
6060,PHY396142
6061,PHY368385
6062,PHY432421
6063,PHY350300
6064,PHY427606
6065,PHY325886
6066,PHY359450
6067,PHY404373
6068,PHY343589
6069,PHY405299
6070,PHY360952
6071,PHY311253
6072,PHY321942
6073,PHY421250
6074,PHY382773
6075,PHY355134
6076,PHY403851
6077,PHY423743
6078,PHY397681
6079,PHY424699
6080,PHY386838
6081,PHY334553
6082,PHY394478
6083,PHY368720
6084,PHY363406
6085,PHY341780
6086,PHY422513
6087,PHY352102
6088,PHY391961
6089,PHY311158
6090,PHY346778
6091,PHY329894
6092,PHY360570
6093,PHY345635
6094,PHY340298
6095,PHY375942
6096,PHY315846
6097,PHY431288
6098,PHY414223
6099,PHY315272
6100,PHY315005
6101,PHY395775
6102,PHY347864
6103,PHY314318
6104,PHY429749
6105,PHY430471
6106,PHY426343
6107,PHY327898
6108,PHY368975
6109,PHY410503
6110,PHY347567
6111,PHY334241
6112,PHY430436
6113,PHY425286
6114,PHY368979
6115,PHY422728
6116,PHY383062
6117,PHY320527
6118,PHY319668
6119,PHY385968
6120,PHY407467
6121,PHY399064
6122,PHY370036
6123,PHY430259
6124,PHY324631
6125,PHY358053
6126,PHY354224
6127,PHY365033
6128,PHY357409
6129,PHY336323
6130,PHY410733
6131,PHY349075
6132,PHY311181
6133,PHY377998
6134,PHY366901
6135,PHY407796
6136,PHY403371
6137,PHY354179
6138,PHY426702
6139,PHY401316
6140,PHY355657
6141,PHY360262
6142,PHY320539
6143,PHY406023
6144,PHY337011
6145,PHY368624
6146,PHY320515
6147,PHY376585
6148,PHY329910
6149,PHY339784
6150,PHY368206
6151,PHY378484
6152,PHY401759
6153,PHY391371
6154,PHY399669
6155,PHY332676
6156,PHY348273
6157,PHY363791
6158,PHY416544
6159,PHY398134
6160,PHY335697
6161,PHY420996
6162,PHY322280
6163,PHY416419
6164,PHY426760
6165,PHY389950
6166,PHY316002
6167,PHY401437
6168,PHY407703
6169,PHY364805
6170,PHY400280
6171,PHY331134
6172,PHY337984
6173,PHY397291
6174,PHY323403
6175,PHY421822
6176,PHY325046
6177,PHY410260
6178,PHY341838
6179,PHY327224
6180,PHY387011
6181,PHY321283
6182,PHY388916
6183,PHY323120
6184,PHY384475
6185,PHY321176
6186,PHY320034
6187,PHY323095
6188,PHY360459
6189,PHY415436
6190,PHY345694
6191,PHY392211
6192,PHY369309
6193,PHY330038
6194,PHY421291
6195,PHY344895
6196,PHY398754
6197,PHY313751
6198,PHY338373
6199,PHY434083
6200,PHY385269
6201,PHY341544
6202,PHY433490
6203,PHY365138
6204,PHY433892
6205,PHY337458
6206,PHY359611
6207,PHY432986
6208,PHY353276
6209,PHY372308
6210,PHY430183
6211,PHY330188
6212,PHY391112
6213,PHY355759
6214,PHY350861
6215,PHY412401
6216,PHY366404
6217,PHY347380
6218,PHY328468
6219,PHY371133
6220,PHY326846
6221,PHY317150
6222,PHY393890
6223,PHY364944
6224,PHY424398
6225,PHY357586
6226,PHY394152
6227,PHY375706
6228,PHY358440
6229,PHY405172
6230,PHY414168
6231,PHY323877
6232,PHY381353
6233,PHY399537
6234,PHY398073
6235,PHY416976
6236,PHY403847
6237,PHY355452
6238,PHY372809
6239,PHY313081
6240,PHY334138
6241,PHY336724
6242,PHY433444
6243,PHY326092
6244,PHY351290
6245,PHY388332
6246,PHY399392
6247,PHY386498
6248,PHY389128
6249,PHY320103
6250,PHY346381
6251,PHY387463
6252,PHY364566
6253,PHY415121
6254,PHY325633
6255,PHY343523
6256,PHY347378
6257,PHY385078
6258,PHY383787
6259,PHY397917
6260,PHY414966
6261,PHY394391
6262,PHY358392
6263,PHY379217
6264,PHY432334
6265,PHY406629
6266,PHY314880
6267,PHY390183
6268,PHY419062
6269,PHY379923
6270,PHY322521
6271,PHY350183
6272,PHY379524
6273,PHY311043
6274,PHY371048
6275,PHY393685
6276,PHY413632
6277,PHY365511
6278,PHY360494
6279,PHY317439
6280,PHY418539
6281,PHY324032
6282,PHY361810
6283,PHY371616
6284,PHY383278
6285,PHY379092
6286,PHY394023
6287,PHY375532
6288,PHY374487
6289,PHY333663
6290,PHY322912
6291,PHY325411
6292,PHY330892
6293,PHY367961
6294,PHY374565
6295,PHY353990
6296,PHY339833
6297,PHY318855
6298,PHY385223
6299,PHY355650
6300,PHY421420
6301,PHY374760
6302,PHY384126
6303,PHY312071
6304,PHY331036
6305,PHY414653
6306,PHY393787
6307,PHY414868
6308,PHY401915
6309,PHY354801
6310,PHY400795
6311,PHY395955
6312,PHY321335
6313,PHY317146
6314,PHY377736
6315,PHY429884
6316,PHY377420
6317,PHY403765
6318,PHY387805
6319,PHY335524
6320,PHY313653
6321,PHY376698
6322,PHY412031
6323,PHY433056
6324,PHY311560
6325,PHY393761
6326,PHY353230
6327,PHY361052
6328,PHY331343
6329,PHY314651
6330,PHY313827
6331,PHY338503
6332,PHY384562
6333,PHY420854
6334,PHY387622
6335,PHY312672
6336,PHY377177
6337,PHY354738
6338,PHY377370
6339,PHY427220
6340,PHY429387
6341,PHY417547
6342,PHY325384
6343,PHY398587
6344,PHY386350
6345,PHY422828
6346,PHY330510
6347,PHY314895
6348,PHY318481
6349,PHY346492
6350,PHY358558
6351,PHY313848
6352,PHY352498
6353,PHY322920
6354,PHY329396
6355,PHY412086
6356,PHY317505
6357,PHY340742
6358,PHY316011
6359,PHY405391
6360,PHY320573
6361,PHY338955
6362,PHY405141
6363,PHY410770
6364,PHY314111
6365,PHY338922
6366,PHY327191
6367,PHY374047
6368,PHY388616
6369,PHY328963
6370,PHY408402
6371,PHY349861
6372,PHY391382
6373,PHY322295
6374,PHY388938
6375,PHY394088
6376,PHY387129
6377,PHY338870
6378,PHY352305
6379,PHY333305
6380,PHY413045
6381,PHY408342
6382,PHY393038
6383,PHY316769
6384,PHY422887
6385,PHY402190
6386,PHY420459
6387,PHY355686
6388,PHY356594
6389,PHY324832
6390,PHY426161
6391,PHY318651
6392,PHY424540
6393,PHY394179
6394,PHY376807
6395,PHY414125
6396,PHY397349
6397,PHY411803
6398,PHY314687
6399,PHY401262
6400,PHY412126
6401,PHY427455
6402,PHY340814
6403,PHY316959
6404,PHY393506
6405,PHY354072
6406,PHY396002
6407,PHY396919
6408,PHY398986
6409,PHY365161
6410,PHY323253
6411,PHY373705
6412,PHY422722
6413,PHY360191
6414,PHY388561
6415,PHY412654
6416,PHY339252
6417,PHY416456
6418,PHY390476
6419,PHY391532
6420,PHY379003
6421,PHY361716
6422,PHY427957
6423,PHY320937
6424,PHY333548
6425,PHY374616
6426,PHY403965
6427,PHY390769
6428,PHY353136
6429,PHY346431
6430,PHY355050
6431,PHY336453
6432,PHY343433
6433,PHY370286
6434,PHY346773
6435,PHY352987
6436,PHY404700
6437,PHY346865
6438,PHY425258
6439,PHY346309
6440,PHY354249
6441,PHY326515
6442,PHY319996
6443,PHY376423
6444,PHY355232
6445,PHY321370
6446,PHY416112
6447,PHY328141
6448,PHY321887
6449,PHY326943
6450,PHY410256
6451,PHY393752
6452,PHY426339
6453,PHY320702
6454,PHY427881
6455,PHY333293
6456,PHY394093
6457,PHY330220
6458,PHY416231
6459,PHY350526
6460,PHY362646
6461,PHY328472
6462,PHY391783
6463,PHY392940
6464,PHY398232
6465,PHY325108
6466,PHY399061
6467,PHY404868
6468,PHY384309
6469,PHY337248
6470,PHY351624
6471,PHY329208
6472,PHY330328
6473,PHY404892
6474,PHY399640
6475,PHY352122
6476,PHY420905
6477,PHY420260
6478,PHY362642
6479,PHY426672
6480,PHY431635
6481,PHY372589
6482,PHY429966
6483,PHY410591
6484,PHY422271
6485,PHY374585
6486,PHY351111
6487,PHY405813
6488,PHY381705
6489,PHY329661
6490,PHY321578
6491,PHY315585
6492,PHY427618
6493,PHY333647
6494,PHY350599
6495,PHY335081
6496,PHY376582
6497,PHY433808
6498,PHY392457
6499,PHY353984
6500,PHY418534
6501,PHY354134
6502,PHY366176
6503,PHY334014
6504,PHY403581
6505,PHY371229
6506,PHY421633
6507,PHY373618
6508,PHY417137
6509,PHY375296
6510,PHY420139
6511,PHY402614
6512,PHY311496
6513,PHY413933
6514,PHY400343
6515,PHY359795
6516,PHY410303
6517,PHY343923
6518,PHY318348
6519,PHY316786
6520,PHY319709
6521,PHY354549
6522,PHY329883
6523,PHY402094
6524,PHY415688
6525,PHY391261
6526,PHY322727
6527,PHY416493
6528,PHY359567
6529,PHY409674
6530,PHY324549
6531,PHY371507
6532,PHY317165
6533,PHY413920
6534,PHY403248
6535,PHY356243
6536,PHY388654
6537,PHY367340
6538,PHY368708
6539,PHY397940
6540,PHY408663
6541,PHY401153
6542,PHY381649
6543,PHY316493
6544,PHY312947
6545,PHY352546
6546,PHY353586
6547,PHY360015
6548,PHY371461
6549,PHY395922
6550,PHY409541
6551,PHY367241
6552,PHY416518
6553,PHY375551
6554,PHY424143
6555,PHY312825
6556,PHY353956
6557,PHY325393
6558,PHY317949
6559,PHY363046
6560,PHY315348
6561,PHY409692
6562,PHY316156
6563,PHY418301
6564,PHY326250
6565,PHY324592
6566,PHY397467
6567,PHY411460
6568,PHY413849
6569,PHY423277
6570,PHY417420
6571,PHY338104
6572,PHY357592
6573,PHY347435
6574,PHY429434
6575,PHY352380
6576,PHY378754
6577,PHY336926
6578,PHY433545
6579,PHY390564
6580,PHY333508
6581,PHY404796
6582,PHY365591
6583,PHY367337
6584,PHY359181
6585,PHY393085
6586,PHY347527
6587,PHY399716
6588,PHY433907
6589,PHY352333
6590,PHY430293
6591,PHY389494
6592,PHY317711
6593,PHY372805
6594,PHY429959
6595,PHY404192
6596,PHY353166
6597,PHY324506
6598,PHY397049
6599,PHY411546
6600,PHY390422
6601,PHY391567
6602,PHY399711
6603,PHY416814
6604,PHY407875
6605,PHY433386
6606,PHY418694
6607,PHY312267
6608,PHY393813
6609,PHY407706
6610,PHY319396
6611,PHY425223
6612,PHY371688
6613,PHY375180
6614,PHY427839
6615,PHY425349
6616,PHY427166
6617,PHY372827
6618,PHY326174
6619,PHY324957
6620,PHY398257
6621,PHY338984
6622,PHY412195
6623,PHY322607
6624,PHY367446
6625,PHY418952
6626,PHY381269
6627,PHY401967
6628,PHY427400
6629,PHY429787
6630,PHY368132
6631,PHY360695
6632,PHY367654
6633,PHY358945
6634,PHY338131
6635,PHY359004
6636,PHY377286
6637,PHY371562
6638,PHY402933
6639,PHY312271
6640,PHY397998
6641,PHY428194
6642,PHY423994
6643,PHY414802
6644,PHY424669
6645,PHY413738
6646,PHY385642
6647,PHY426681
6648,PHY412174
6649,PHY393387
6650,PHY414342
6651,PHY317405
6652,PHY354917
6653,PHY391184
6654,PHY398070
6655,PHY372103
6656,PHY403955
6657,PHY387528
6658,PHY340119
6659,PHY354764
6660,PHY405010
6661,PHY361197
6662,PHY429230
6663,PHY339827
6664,PHY350140
6665,PHY421061
6666,PHY355538
6667,PHY331748
6668,PHY372860
6669,PHY317881
6670,PHY380106
6671,PHY340686
6672,PHY400911
6673,PHY409143
6674,PHY372007
6675,PHY364027
6676,PHY361440
6677,PHY423335
6678,PHY414619
6679,PHY378479
6680,PHY336468
6681,PHY339848
6682,PHY352559
6683,PHY355924
6684,PHY338554
6685,PHY340715
6686,PHY400642
6687,PHY400446
6688,PHY409533
6689,PHY405919
6690,PHY372965
6691,PHY365904
6692,PHY418179
6693,PHY378588
6694,PHY341998
6695,PHY319215
6696,PHY342542
6697,PHY381150
6698,PHY355386
6699,PHY391309
6700,PHY329809
6701,PHY428218
6702,PHY428919
6703,PHY355996
6704,PHY386449
6705,PHY325765
6706,PHY401713
6707,PHY388493
6708,PHY393303
6709,PHY414194
6710,PHY430701
6711,PHY365190
6712,PHY343730
6713,PHY357977
6714,PHY367101
6715,PHY382876
6716,PHY354070
6717,PHY377763
6718,PHY395722
6719,PHY359587
6720,PHY317145
6721,PHY318876
6722,PHY394132
6723,PHY369551
6724,PHY382014
6725,PHY426731
6726,PHY408720
6727,PHY374243
6728,PHY329865
6729,PHY375789
6730,PHY391410
6731,PHY371839
6732,PHY408175
6733,PHY424521
6734,PHY316255
6735,PHY402666
6736,PHY343519
6737,PHY417340
6738,PHY335084
6739,PHY388144
6740,PHY414476
6741,PHY356393
6742,PHY415114
6743,PHY327933
6744,PHY397746
6745,PHY404551
6746,PHY412804
6747,PHY385232
6748,PHY380928
6749,PHY400373
6750,PHY344976
6751,PHY426319
6752,PHY372510
6753,PHY393720
6754,PHY322462
6755,PHY369577
6756,PHY365661
6757,PHY311832
6758,PHY318539
6759,PHY341117
6760,PHY329529
6761,PHY326701
6762,PHY383857
6763,PHY424608
6764,PHY415671
6765,PHY421491
6766,PHY325421
6767,PHY319953
6768,PHY420998
6769,PHY406525
6770,PHY397396
6771,PHY432003
6772,PHY400472
6773,PHY398309
6774,PHY399761
6775,PHY433697
6776,PHY320487
6777,PHY323420
6778,PHY335050
6779,PHY386097
6780,PHY390320
6781,PHY313976
6782,PHY387193
6783,PHY398339
6784,PHY393995
6785,PHY415606
6786,PHY356553
6787,PHY407839
6788,PHY411809
6789,PHY429631
6790,PHY359424
6791,PHY358133
6792,PHY378915
6793,PHY381133
6794,PHY393727
6795,PHY384668
6796,PHY367571
6797,PHY384591
6798,PHY422358
6799,PHY312004
6800,PHY325514
6801,PHY323022
6802,PHY433576
6803,PHY400712
6804,PHY386525
6805,PHY400900
6806,PHY375724
6807,PHY365132
6808,PHY319736
6809,PHY325741
6810,PHY339944
6811,PHY315076
6812,PHY384400
6813,PHY352503
6814,PHY404465
6815,PHY366504
6816,PHY368796
6817,PHY396281
6818,PHY371105
6819,PHY312767
6820,PHY408750
6821,PHY429813
6822,PHY428667
6823,PHY377102
6824,PHY417418
6825,PHY327044
6826,PHY342403
6827,PHY323921
6828,PHY368493
6829,PHY429998
6830,PHY376678
6831,PHY382449
6832,PHY413110
6833,PHY403949
6834,PHY378692
6835,PHY342774
6836,PHY395157
6837,PHY367600
6838,PHY378043
6839,PHY345623
6840,PHY396267
6841,PHY407371
6842,PHY421599
6843,PHY339369
6844,PHY412980
6845,PHY416627
6846,PHY329900
6847,PHY390747
6848,PHY433438
6849,PHY378315
6850,PHY360168
6851,PHY427686
6852,PHY354051
6853,PHY340455
6854,PHY414139
6855,PHY377733
6856,PHY394512
6857,PHY350166
6858,PHY345000
6859,PHY434100
6860,PHY405925
6861,PHY397248
6862,PHY391620
6863,PHY358074
6864,PHY328642
6865,PHY335225
6866,PHY372368
6867,PHY389481
6868,PHY414529
6869,PHY392560
6870,PHY342392
6871,PHY360294
6872,PHY355393
6873,PHY376097
6874,PHY381193
6875,PHY385124
6876,PHY386432
6877,PHY323364
6878,PHY366434
6879,PHY417254
6880,PHY375286
6881,PHY407549
6882,PHY397427
6883,PHY389327
6884,PHY417405
6885,PHY390563
6886,PHY351154
6887,PHY413844
6888,PHY328384
6889,PHY311312
6890,PHY421653
6891,PHY393409
6892,PHY346642
6893,PHY424277
6894,PHY384398
6895,PHY412947
6896,PHY340038
6897,PHY355700
6898,PHY374541
6899,PHY432690
6900,PHY370284
6901,PHY359118
6902,PHY414641
6903,PHY344426
6904,PHY363150
6905,PHY349905
6906,PHY340102
6907,PHY397559
6908,PHY318623
6909,PHY352286
6910,PHY318021
6911,PHY431770
6912,PHY378110
6913,PHY355285
6914,PHY332981
6915,PHY335837
6916,PHY312645
6917,PHY402511
6918,PHY373946
6919,PHY374734
6920,PHY364894
6921,PHY337489
6922,PHY347923
6923,PHY404033
6924,PHY367420
6925,PHY402152
6926,PHY410702
6927,PHY407244
6928,PHY379734
6929,PHY397283
6930,PHY323075
6931,PHY338308
6932,PHY378945
6933,PHY329036
6934,PHY368136
6935,PHY329105
6936,PHY419271
6937,PHY383168
6938,PHY324969
6939,PHY379081
6940,PHY322218
6941,PHY353690
6942,PHY422845
6943,PHY351455
6944,PHY360658
6945,PHY408198
6946,PHY351286
6947,PHY375186
6948,PHY329800
6949,PHY317438
6950,PHY324346
6951,PHY416408
6952,PHY378235
6953,PHY334011
6954,PHY421179
6955,PHY401246
6956,PHY408498
6957,PHY374913
6958,PHY402931
6959,PHY330543
6960,PHY355861
6961,PHY403183
6962,PHY416527
6963,PHY429009
6964,PHY414675
6965,PHY396676
6966,PHY433965
6967,PHY324538
6968,PHY353480
6969,PHY313720
6970,PHY379288
6971,PHY417874
6972,PHY316480
6973,PHY380057
6974,PHY330444
6975,PHY371057
6976,PHY387432
6977,PHY397891
6978,PHY380327
